filename	bjd	rv	rvc	logS
HARPS.2010-04-19T05:35:42.783	2455305.73686	-22.711050854699998	0.002484305126280617	-1.3511919780200001
HARPS.2010-04-19T05:36:24.765	2455305.73735	-22.712027751100003	0.001507662046016378	-1.3463104366299998
HARPS.2010-04-29T06:38:10.627	2455315.78062	-22.7139061676	0.004902036335622029	-1.32544487319
HARPS.2010-04-29T06:39:02.850	2455315.78123	-22.7130414736	0.005767058161168848	-1.32187009564
HARPS.2010-04-29T06:39:55.343	2455315.7818400003	-22.7138593401	0.004949489684392461	-1.3223452690100002
HARPS.2010-04-29T06:40:48.176	2455315.78245	-22.7140587031	0.004750476861680397	-1.3228353199299998
HARPS.2010-04-29T06:41:39.879	2455315.78304	-22.714866870500003	0.003942614935482425	-1.32276862685
HARPS.2010-04-29T06:42:31.322	2455315.78364	-22.7146305785	0.004179212409290756	-1.32247768317
HARPS.2010-04-29T06:43:23.145	2455315.78425	-22.7140915975	0.004718521234835293	-1.32136075626
HARPS.2010-04-29T06:44:15.907	2455315.78485	-22.7138267231	0.004983686207481242	-1.32292172265
HARPS.2010-04-29T06:45:07.901	2455315.78545	-22.7151745403	0.0036362117341859346	-1.3211944919
HARPS.2010-04-29T06:45:59.894	2455315.78605	-22.7159458804	0.0028651771079921673	-1.3233456252
HARPS.2010-04-29T07:51:27.220	2455315.83152	-22.714891936399997	0.003943007669388265	-1.32653267599
HARPS.2010-04-29T07:54:40.201	2455315.83375	-22.716019911500002	0.0028162097611179604	-1.32444928703
HARPS.2010-04-29T07:55:32.564	2455315.83435	-22.7152515823	0.0035848667866673622	-1.3261976039799999
HARPS.2010-04-29T07:56:25.087	2455315.83497	-22.7147217675	0.004114964708730184	-1.3275323290799999
HARPS.2010-04-29T07:57:16.889	2455315.83556	-22.7168566036	0.001980478786016704	-1.3272351532
HARPS.2010-04-29T07:58:08.913	2455315.83616	-22.7166164721	0.002220915759821196	-1.32584265193
HARPS.2010-04-29T07:59:00.896	2455315.83676	-22.7148105346	0.004027158733624248	-1.32711120685
HARPS.2010-04-29T07:59:54.409	2455315.83738	-22.7148237877	0.0040142483603347046	-1.32806657157
HARPS.2010-04-29T08:00:46.292	2455315.8379900004	-22.7153867807	0.003451553383555961	-1.3264024376
HARPS.2010-04-29T08:01:38.305	2455315.8385900003	-22.7158855998	0.0029530472079422054	-1.32569661169
HARPS.2010-04-29T08:02:31.248	2455315.8392	-22.715995100700002	0.0028438741334859685	-1.32449538759
HARPS.2010-04-29T09:39:52.385	2455315.90681	-22.7158795731	0.002994933552354695	-1.3280964839
HARPS.2010-04-29T09:40:43.918	2455315.9074	-22.7155954652	0.003279332024998638	-1.32823100749
HARPS.2010-04-29T09:41:36.421	2455315.90801	-22.7157812748	0.0030938427999629425	-1.3273848206399999
HARPS.2010-04-29T09:42:28.324	2455315.90861	-22.714972485500002	0.0039029599255080427	-1.3273953114
HARPS.2010-04-29T09:43:20.177	2455315.9092200003	-22.715336736199998	0.003539007248736681	-1.32767925185
HARPS.2010-04-29T09:44:12.390	2455315.90982	-22.7160846098	0.0027914763754424143	-1.32894667573
HARPS.2010-04-29T09:45:04.373	2455315.91042	-22.715296550399998	0.003579841249248261	-1.3327802775
HARPS.2010-04-29T09:45:56.396	2455315.91102	-22.7133742898	0.005502407323049852	-1.32957263196
HARPS.2010-04-29T09:46:48.289	2455315.91162	-22.714080072399998	0.004796937647437716	-1.3219164503899998
HARPS.2010-04-29T09:47:40.272	2455315.9122200003	-22.7145536208	0.004323724523562333	-1.32992300326
HARPS.2010-04-29T09:48:31.935	2455315.9128099997	-22.714332640100004	0.004545018147943836	-1.32549727913
HARPS.2010-04-29T09:49:23.917	2455315.91342	-22.7148603948	0.004017561471172826	-1.3241024484100001
HARPS.2010-04-29T09:50:16.411	2455315.91403	-22.714725843000004	0.004152441096714199	-1.3246690607
HARPS.2010-04-29T09:51:08.364	2455315.91463	-22.7158049954	0.0030736090716843023	-1.32516916493
HARPS.2010-04-29T09:52:00.317	2455315.91523	-22.7164655022	0.002413392844328399	-1.32878988988
HARPS.2010-04-29T09:52:51.900	2455315.91582	-22.7159160096	0.0029632207204528527	-1.32512367164
HARPS.2010-04-29T09:53:44.343	2455315.9164400003	-22.7165702952	0.002309255495418938	-1.32558781239
HARPS.2010-04-29T09:54:36.336	2455315.91704	-22.7165930629	0.002286778368063125	-1.32815289794
HARPS.2010-04-29T09:55:28.379	2455315.91764	-22.716228414099998	0.0026517698947721158	-1.32529294267
HARPS.2010-04-29T09:59:12.241	2455315.92023	-22.714805707399996	0.004075840051022794	-1.32713862388
HARPS.2010-04-29T10:00:04.354	2455315.9208400003	-22.7154681221	0.0034137457259859616	-1.3268166922
HARPS.2010-04-29T10:00:57.477	2455315.92145	-22.715530416	0.003351764750370023	-1.32865394573
HARPS.2010-04-29T10:01:49.911	2455315.92205	-22.7152564985	0.0036260026253351896	-1.3297687539899998
HARPS.2010-04-29T10:02:42.424	2455315.9226599997	-22.714875545599998	0.004007268449722545	-1.32758173759
HARPS.2010-04-29T10:03:34.327	2455315.92327	-22.7157167115	0.003166415474105122	-1.33005439861
HARPS.2010-04-29T10:04:26.399	2455315.92387	-22.714861892	0.0040215777008150155	-1.3313891232500001
HARPS.2010-04-29T10:05:18.372	2455315.92447	-22.7156992358	0.0031845244734576283	-1.32645203392
HARPS.2010-04-29T10:06:10.306	2455315.92507	-22.7150732421	0.003810845999002055	-1.32676440766
HARPS.2010-04-29T10:07:02.288	2455315.9256700003	-22.7159103557	0.0029740453233877417	-1.33009467954
HARPS.2010-05-04T02:03:26.751	2455320.58995	-22.716650324299998	0.004684699341588328	-1.33705791937
HARPS.2010-05-04T02:05:10.756	2455320.59116	-22.7175877956	0.0037478687915175612	-1.3360186929100002
HARPS.2010-05-04T02:06:02.809	2455320.5917599997	-22.717639110500002	0.003696851914739341	-1.33509561117
HARPS.2010-05-04T02:06:54.842	2455320.5923599997	-22.7172607659	0.004075531790867615	-1.33544812299
HARPS.2010-05-04T02:07:46.535	2455320.59296	-22.7158952569	0.0054413462646714095	-1.3384294327200001
HARPS.2010-05-04T02:08:38.388	2455320.59356	-22.7143886193	0.006948296789058617	-1.33774789881
HARPS.2010-05-04T02:09:30.861	2455320.59417	-22.717343832399997	0.003993411514606748	-1.33638034615
HARPS.2010-05-04T02:10:22.814	2455320.59477	-22.7184795043	0.0028580525389898526	-1.3366003095999999
HARPS.2010-05-04T02:11:14.766	2455320.59537	-22.7186786847	0.002659177612795105	-1.33608852954
HARPS.2010-05-04T02:12:06.850	2455320.59597	-22.7182953044	0.003042893188919038	-1.3369508782100001
HARPS.2010-05-04T02:12:58.813	2455320.59657	-22.7188508004	0.0024876877615653825	-1.3383070168100002
HARPS.2010-05-04T02:13:50.566	2455320.59717	-22.7181071825	0.003231640937691793	-1.3366686478899998
HARPS.2010-05-04T02:14:42.388	2455320.59778	-22.7182096563	0.0031294800620749186	-1.33722843749
HARPS.2010-05-04T02:15:34.811	2455320.59838	-22.718814506100003	0.0025249431864580174	-1.33660797072
HARPS.2010-05-04T02:16:26.765	2455320.59898	-22.719126209499997	0.002213567612010081	-1.3378962131299998
HARPS.2010-05-04T02:17:18.857	2455320.59958	-22.7159070723	0.005433010285813111	-1.3380441712
HARPS.2010-05-04T02:18:10.770	2455320.60018	-22.7178375598	0.0035028357101971608	-1.3392898598899998
HARPS.2010-05-04T02:19:02.833	2455320.60079	-22.7157572573	0.005583473486321822	-1.3385121869499998
HARPS.2010-05-04T02:19:54.376	2455320.60139	-22.7138092812	0.007531740158967182	-1.33908227527
HARPS.2010-05-04T02:20:46.359	2455320.6019900003	-22.7176773621	0.003663987084511433	-1.33825279237
HARPS.2010-05-04T02:21:38.822	2455320.6025900003	-22.7191027254	0.002238951610060269	-1.3376771402399998
HARPS.2010-05-04T02:22:30.855	2455320.60319	-22.7178308332	0.003511141833282494	-1.33708664106
HARPS.2010-05-04T02:23:22.778	2455320.6038	-22.7188977822	0.0024445206588303847	-1.3374317779
HARPS.2010-05-04T02:24:14.380	2455320.6044	-22.7172974412	0.004045174583215072	-1.33666578813
HARPS.2010-05-04T04:03:44.297	2455320.67344	-22.7192449626	0.0021339300601397326	-1.33724150862
HARPS.2010-05-04T04:04:25.950	2455320.67391	-22.720614103899997	0.0007650346293033294	-1.34212181747
HARPS.2010-05-04T04:05:07.823	2455320.6744	-22.7206890904	0.0006903238007822665	-1.33873154661
HARPS.2010-05-04T04:05:49.775	2455320.67488	-22.72101148	0.0003681800699411042	-1.33979343205
HARPS.2010-05-04T04:06:31.747	2455320.6753700003	-22.7201109236	0.0012690046908439	-1.3402022375700002
HARPS.2010-05-04T04:07:13.399	2455320.67586	-22.7190986984	0.002281475760003815	-1.3400874920899999
HARPS.2010-05-04T04:07:55.961	2455320.6763400002	-22.718855566	0.0025248465785843166	-1.3411974037799999
HARPS.2010-05-04T04:08:37.764	2455320.67683	-22.720365365	0.001015293447743204	-1.3381347952200002
HARPS.2010-05-04T04:09:19.877	2455320.6773200002	-22.7201151961	0.0012657529203856654	-1.34221502908
HARPS.2010-05-04T04:10:01.759	2455320.6778	-22.7215376566	-0.00015646171045347046	-1.34088079686
HARPS.2010-05-04T04:10:43.801	2455320.67829	-22.719031215799998	0.002350232409288111	-1.34298072909
HARPS.2010-05-04T04:11:26.844	2455320.6787900003	-22.7202144075	0.001167301479608085	-1.33850738001
HARPS.2010-05-04T04:12:08.386	2455320.67927	-22.7203117565	0.001070198348767093	-1.33959811949
HARPS.2010-05-04T04:12:50.828	2455320.6797599997	-22.7205421774	0.0008400456696691094	-1.3398409900700001
HARPS.2010-05-04T04:13:32.881	2455320.68024	-22.720191862199997	0.0011906290905727701	-1.33889960049
HARPS.2010-05-04T04:14:14.844	2455320.68073	-22.721685762600003	-0.0003030328908550928	-1.34162178546
HARPS.2010-05-04T04:14:56.825	2455320.68122	-22.7199311504	0.001451825178307331	-1.3388094985899999
HARPS.2010-05-04T04:15:38.558	2455320.6817	-22.718663044299998	0.002720192048631276	-1.3390807228100001
HARPS.2010-05-04T04:16:20.371	2455320.68219	-22.7208606523	0.000522844818949153	-1.3375736144900001
HARPS.2010-05-04T04:17:02.822	2455320.68267	-22.721665962800003	-0.00028222726247406626	-1.34182789115
HARPS.2010-05-04T04:17:44.765	2455320.68316	-22.7197950741	0.0015889371090125337	-1.34111818912
HARPS.2010-05-04T04:18:26.808	2455320.68365	-22.719170550799998	0.0022137211793342715	-1.3415260866399998
HARPS.2010-05-04T04:19:08.170	2455320.68413	-22.7198092363	0.0015752815484901816	-1.3383931656799999
HARPS.2010-05-04T04:19:49.372	2455320.68461	-22.719657157399997	0.001727606317654562	-1.3398792268100002
HARPS.2010-05-04T04:20:30.835	2455320.6850799997	-22.719161634699997	0.002223389787975094	-1.3389060510600002
HARPS.2010-05-04T04:21:12.777	2455320.68557	-22.7185451523	0.002840118057132912	-1.34026689106
HARPS.2010-05-04T04:21:54.789	2455320.68605	-22.719198572699998	0.002186943526293561	-1.33935019419
HARPS.2010-05-04T04:22:36.531	2455320.68654	-22.7197791497	0.0016066421977747325	-1.33795411491
HARPS.2010-05-04T04:23:18.154	2455320.68703	-22.719491546399997	0.0018944913669365349	-1.33903598281
HARPS.2010-05-04T04:23:59.996	2455320.6875	-22.71997802	0.0014082636360939205	-1.34141501046
HARPS.2010-05-04T04:24:41.759	2455320.68799	-22.719086514	0.002300022955832759	-1.33964096267
HARPS.2010-05-04T04:25:23.751	2455320.68847	-22.718556105500003	0.002830692226151399	-1.34089508338
HARPS.2010-05-04T04:26:05.773	2455320.68896	-22.719707710100003	0.0016793483964718803	-1.34188631933
HARPS.2010-05-04T04:26:47.655	2455320.68945	-22.717773069	0.00361423536563521	-1.33985028155
HARPS.2010-05-04T05:29:23.668	2455320.73292	-22.719158996999997	0.00225113594458648	-1.34286634111
HARPS.2010-05-04T05:30:05.771	2455320.7334	-22.719680090100002	0.0017303408678053245	-1.34418791268
HARPS.2010-05-04T05:30:47.433	2455320.7338900003	-22.7190244734	0.0023861885358051893	-1.34462874539
HARPS.2010-05-04T05:31:29.385	2455320.73438	-22.7188453382	0.002565577055545276	-1.34200067224
HARPS.2010-05-04T05:32:11.758	2455320.7348599997	-22.7194088543	0.002002321725868228	-1.34199396819
HARPS.2010-05-04T05:32:53.821	2455320.73535	-22.7144321096	0.006979319745607171	-1.34645070772
HARPS.2010-05-04T05:34:59.407	2455320.7368099997	-22.7198100354	0.0016021762565721076	-1.34300535581
HARPS.2010-05-04T05:35:41.880	2455320.73729	-22.719844263000002	0.001568187075147165	-1.34244981932
HARPS.2010-05-04T05:36:23.863	2455320.73778	-22.718688350500003	0.002724352894887261	-1.34679752783
HARPS.2010-05-04T05:37:05.785	2455320.73827	-22.7196239077	0.0017890564652098817	-1.34205324235
HARPS.2010-05-04T05:37:47.597	2455320.73875	-22.7168805566	0.004532653434370815	-1.3438812501100001
HARPS.2010-05-04T05:38:29.379	2455320.73924	-22.7170784129	0.0043350728058513255	-1.3450527956
HARPS.2010-05-04T05:39:11.842	2455320.73972	-22.717500350500003	0.003913395976169909	-1.34486151805
HARPS.2010-05-04T05:40:35.887	2455320.7407	-22.7161466838	0.005267546963910519	-1.34718118996
HARPS.2010-05-04T05:44:05.879	2455320.74313	-22.7181750697	0.003240457464936952	-1.34487759461
HARPS.2010-05-04T05:44:47.741	2455320.74361	-22.7172677173	0.0041480482835147825	-1.34841618331
HARPS.2010-05-04T05:46:11.386	2455320.7445900002	-22.7157382622	0.005678032374738962	-1.3502718233200002
HARPS.2010-05-05T02:12:45.473	2455321.59638	-22.719155895100002	0.002708067609901832	-1.33991623115
HARPS.2010-05-05T02:13:27.605	2455321.59687	-22.7190373121	0.0028269039296446863	-1.34025262906
HARPS.2010-05-05T02:14:09.677	2455321.59736	-22.720306444600002	0.0015580247493822696	-1.34023369549
HARPS.2010-05-05T02:14:51.660	2455321.59784	-22.718541419	0.0033232887679623957	-1.3404865582799999
HARPS.2010-05-05T02:15:33.642	2455321.59833	-22.718246336700002	0.003618639288863079	-1.34071562462
HARPS.2010-05-05T02:16:15.444	2455321.59882	-22.7199995263	0.0018657179097658627	-1.34145766664
HARPS.2010-05-05T02:16:57.167	2455321.5993	-22.7198729588	0.0019925238283455826	-1.34036050986
HARPS.2010-05-05T02:17:38.579	2455321.59978	-22.719475778299998	0.0023899576480879148	-1.34130168716
HARPS.2010-05-05T02:18:20.611	2455321.6002599997	-22.7190857666	0.002780237568988042	-1.33924978487
HARPS.2010-05-05T02:19:02.164	2455321.60075	-22.7182162467	0.0036499884369867175	-1.33941704015
HARPS.2010-05-05T02:19:44.166	2455321.60123	-22.7182352511	0.003631252257886075	-1.34031375336
HARPS.2010-05-05T02:21:07.591	2455321.6022	-22.718365120700003	0.003501889297364613	-1.3391712839899998
HARPS.2010-05-05T02:21:49.953	2455321.60268	-22.719170289	0.0026969519653654572	-1.34067220828
HARPS.2010-05-05T02:22:31.545	2455321.60317	-22.7194833658	0.002384165738011035	-1.3400154232500001
HARPS.2010-05-05T02:23:14.238	2455321.60367	-22.719920219499997	0.0019475653577529783	-1.34067236597
HARPS.2010-05-05T02:23:55.651	2455321.60414	-22.718310796599997	0.0035572266763317373	-1.33887554942
HARPS.2010-05-05T02:24:37.653	2455321.60463	-22.7190191535	0.002849137997230855	-1.33996641863
HARPS.2010-05-05T02:25:19.606	2455321.60511	-22.718651258	0.0032172868169695334	-1.34054331112
HARPS.2010-05-05T02:26:01.587	2455321.6056	-22.7198048927	0.0020639054367102005	-1.3414237455700002
HARPS.2010-05-05T02:26:43.380	2455321.60608	-22.7179575375	0.00391151395645295	-1.3397617889
HARPS.2010-05-05T02:27:25.162	2455321.6065700003	-22.7190230368	0.0028462754267728485	-1.34089878936
HARPS.2010-05-05T02:28:07.545	2455321.60706	-22.718809304	0.0030602689970926633	-1.34210124748
HARPS.2010-05-05T02:28:49.547	2455321.60754	-22.7182784504	0.0035913684662531864	-1.3410074514599999
HARPS.2010-05-05T02:29:31.530	2455321.60803	-22.7193262557	0.002543838837734569	-1.33951847159
HARPS.2010-05-05T03:53:11.694	2455321.66613	-22.7193694444	0.0025311677158583734	-1.3393508864399999
HARPS.2010-05-05T03:53:53.657	2455321.6666200003	-22.7186689135	0.003231974287341899	-1.33737228896
HARPS.2010-05-05T03:54:35.288	2455321.6671	-22.71863278	0.003268338755340494	-1.3404167656100001
HARPS.2010-05-05T03:55:17.201	2455321.66759	-22.7200130033	0.0018883687750808065	-1.34130922958
HARPS.2010-05-05T03:55:58.253	2455321.66806	-22.720770926	0.001130699394821022	-1.3404669673
HARPS.2010-05-05T03:56:41.095	2455321.6685599997	-22.720876351599998	0.0010255345651444259	-1.3393105352799999
HARPS.2010-05-05T03:57:22.568	2455321.66904	-22.7193932004	0.002508931634302769	-1.33979317464
HARPS.2010-05-05T03:58:04.560	2455321.66952	-22.719165632800003	0.002736752554039157	-1.3413941333200001
HARPS.2010-05-05T03:58:47.173	2455321.67002	-22.718830181599998	0.00307248687610695	-1.34143882621
HARPS.2010-05-05T03:59:29.165	2455321.6705099996	-22.719710826999997	0.002192102246429073	-1.34161767345
HARPS.2010-05-05T04:00:10.688	2455321.67098	-22.7192936834	0.0026094768144240277	-1.34087654042
HARPS.2010-05-05T04:00:52.160	2455321.67147	-22.7197534081	0.002149997983583063	-1.3404497833600002
HARPS.2010-05-05T04:02:16.644	2455321.6724400003	-22.7201711919	0.0017327133724833743	-1.3407838571600001
HARPS.2010-05-05T04:02:58.537	2455321.67293	-22.7185511063	0.0033530746439645043	-1.3403056604299999
HARPS.2010-05-05T04:03:40.599	2455321.67341	-22.7199476663	0.0019567903154467103	-1.34122350159
HARPS.2010-05-05T04:04:22.572	2455321.6739	-22.7208284029	0.001076284683446005	-1.34381830985
HARPS.2010-05-05T04:05:04.174	2455321.6743799997	-22.7207531034	0.0011518375031869255	-1.33934196032
HARPS.2010-05-05T04:05:46.166	2455321.67487	-22.719813675900003	0.0020915406746659926	-1.34206560848
HARPS.2010-05-05T04:06:27.179	2455321.67534	-22.719917513400002	0.001987941593245779	-1.3419033910200002
HARPS.2010-05-05T04:07:08.531	2455321.67582	-22.719662773000003	0.0022429204118239454	-1.34155678284
HARPS.2010-05-05T04:07:50.554	2455321.67631	-22.7201379692	0.0017679924327289598	-1.3418763050700002
HARPS.2010-05-05T04:08:32.566	2455321.67679	-22.7205525807	0.0013536342524673728	-1.34085310142
HARPS.2010-05-05T05:20:12.040	2455321.72656	-22.719400135700003	0.002532245691522661	-1.34375792668
HARPS.2010-05-05T05:20:53.602	2455321.7270400003	-22.718871735300002	0.0030608696089409193	-1.3412599231
HARPS.2010-05-05T05:21:35.575	2455321.72752	-22.719881408000003	0.0020514651298420006	-1.34177791929
HARPS.2010-05-05T05:22:17.576	2455321.7280099997	-22.7187383866	0.003194769651909013	-1.34407894049
HARPS.2010-05-05T05:23:41.172	2455321.72898	-22.718996431	0.002937216990225977	-1.3445405497999998
HARPS.2010-05-05T05:24:23.194	2455321.72947	-22.720886225700003	0.0010476905111254098	-1.34294315941
HARPS.2010-05-05T05:25:05.536	2455321.72995	-22.7200334838	0.0019006708297055752	-1.3416226255600001
HARPS.2010-05-05T05:25:47.169	2455321.73044	-22.7193172875	0.0026171353506079242	-1.34155884995
HARPS.2010-05-05T05:27:11.583	2455321.73141	-22.7188224336	0.0031124884395090646	-1.34298367965
HARPS.2010-05-05T05:27:53.635	2455321.7319	-22.719809067600004	0.002126107759245599	-1.3420241223
HARPS.2010-05-05T05:28:35.628	2455321.73238	-22.7193859765	0.0025494521789894975	-1.3426643366
HARPS.2010-05-05T05:29:17.160	2455321.73287	-22.7194159975	0.002519699399890385	-1.34165255045
HARPS.2010-05-05T05:29:59.173	2455321.73336	-22.7185563582	0.0033795920196304507	-1.34114147425
HARPS.2010-05-05T05:30:40.625	2455321.73383	-22.717881380100003	0.004054823439368249	-1.34134621162
HARPS.2010-05-05T05:31:22.627	2455321.7343200003	-22.718182254200002	0.003754210109690348	-1.33902692062
HARPS.2010-05-05T05:32:04.169	2455321.7348	-22.720468865100003	0.0014678301776882563	-1.34240307808
HARPS.2010-05-05T05:32:46.172	2455321.73529	-22.7199707741	0.0019661893985940537	-1.34181486935
HARPS.2010-05-05T05:33:28.684	2455321.73577	-22.7190550386	0.002882178218332143	-1.3422106616100002
HARPS.2010-05-05T05:34:10.597	2455321.7362599997	-22.7183173419	0.0036201356886529368	-1.34004881878
HARPS.2010-05-05T05:34:52.569	2455321.73675	-22.7188560777	0.0030816606589745277	-1.34142794818
HARPS.2010-05-05T05:35:34.621	2455321.73723	-22.720024622600004	0.0019133690787107582	-1.34287185657
HARPS.2010-05-06T02:00:07.936	2455322.58763	-22.717678422600002	0.004706536859302446	-1.34310025623
HARPS.2010-05-06T02:00:49.629	2455322.58812	-22.718243846799997	0.004141373429629169	-1.3451204540600001
HARPS.2010-05-06T02:01:31.671	2455322.5886	-22.719390482399998	0.002994983698787479	-1.34442684764
HARPS.2010-05-06T02:02:13.623	2455322.5890900004	-22.7189664137	0.0034193057185269993	-1.34240349273
HARPS.2010-05-06T02:02:55.755	2455322.58958	-22.717900951500003	0.004485036139424636	-1.3423434240600003
HARPS.2010-05-06T02:03:37.628	2455322.59006	-22.7183427272	0.004043506308587297	-1.34429282146
HARPS.2010-05-06T02:04:19.590	2455322.59055	-22.7183160669	0.004070412477744867	-1.34494598628
HARPS.2010-05-06T02:05:01.163	2455322.59103	-22.7182604769	0.004126263248068085	-1.34470773531
HARPS.2010-05-06T02:05:42.215	2455322.5915099997	-22.718246266399998	0.004140741968971184	-1.3439340222100002
HARPS.2010-05-06T02:06:24.588	2455322.59199	-22.717659801900002	0.004727444887546284	-1.34265999307
HARPS.2010-05-06T02:07:06.600	2455322.59248	-22.719921227600004	0.0024662799578649697	-1.34487491265
HARPS.2010-05-06T02:07:48.652	2455322.59297	-22.717994374699998	0.0043933936281916885	-1.34527826986
HARPS.2010-05-06T02:08:30.535	2455322.59345	-22.7169272039	0.005460810297350349	-1.3441070028600002
HARPS.2010-05-06T02:09:12.157	2455322.59394	-22.7176159056	0.004772369367671558	-1.3445990125299998
HARPS.2010-05-06T02:09:53.550	2455322.59441	-22.717877568899997	0.004510974288574943	-1.34362840755
HARPS.2010-05-06T02:10:35.612	2455322.5949	-22.717359926	0.005028855607150717	-1.3435569384700001
HARPS.2010-05-06T02:11:17.634	2455322.5953900004	-22.7172209433	0.005168091626892135	-1.34492633324
HARPS.2010-05-06T02:11:59.567	2455322.59587	-22.716621402199998	0.005767886046633919	-1.34320884864
HARPS.2010-05-06T02:12:41.559	2455322.59636	-22.717650247199998	0.004739301816954367	-1.34624514854
HARPS.2010-05-06T02:13:23.161	2455322.5968400002	-22.718159039699998	0.004230747735533669	-1.3425601999
HARPS.2010-05-06T02:14:04.204	2455322.59732	-22.718489184299997	0.0039008713564356867	-1.34460935504
HARPS.2010-05-06T02:14:46.406	2455322.5978	-22.717466860300004	0.004923456126750381	-1.3432746658899999
HARPS.2010-05-06T02:15:28.628	2455322.59829	-22.7182870144	0.004103547895912385	-1.3438890089700002
HARPS.2010-05-07T01:41:16.141	2455323.5745599996	-22.7196962967	0.003207454136848753	-1.35128847136
HARPS.2010-05-07T01:41:57.854	2455323.57503	-22.7196115754	0.0032924064048494017	-1.3507520433899998
HARPS.2010-05-07T01:42:39.706	2455323.57552	-22.717562323800003	0.00534193367632696	-1.3534157901600001
HARPS.2010-05-07T01:44:03.451	2455323.5764900004	-22.7209066646	0.001998092065228718	-1.34714531637
HARPS.2010-05-07T01:44:45.813	2455323.57698	-22.7189282179	0.003976784634389219	-1.34557312621
HARPS.2010-05-07T01:45:27.835	2455323.57746	-22.7218986419	0.0010066288552899039	-1.34499468685
HARPS.2010-05-07T01:46:09.857	2455323.57795	-22.7207760558	0.0021294682750330196	-1.34480358533
HARPS.2010-05-07T01:46:51.519	2455323.5784400003	-22.721000304	0.0019054882959324004	-1.34278630354
HARPS.2010-05-07T01:47:32.892	2455323.5789099997	-22.721608231399998	0.0012978067650948333	-1.3441558030399998
HARPS.2010-05-07T01:48:14.904	2455323.5794	-22.718474508499998	0.004431775534254001	-1.34382989025
HARPS.2010-05-07T01:48:56.847	2455323.57988	-22.7196636169	0.003242920453992326	-1.3442613858599999
HARPS.2010-05-07T01:49:38.449	2455323.58037	-22.720000983800002	0.002905806873730654	-1.34466300033
HARPS.2010-05-07T01:50:20.441	2455323.5808599996	-22.7200313963	0.0028756551440523026	-1.3454635873700003
HARPS.2010-05-07T01:51:02.854	2455323.58134	-22.720755294	0.00215201076379401	-1.3450206337700001
HARPS.2010-05-07T01:51:45.886	2455323.58184	-22.7202975273	0.002610045684694029	-1.3460284497600001
HARPS.2010-05-07T01:52:27.879	2455323.58233	-22.720749556599998	0.0021582846055991922	-1.3449298139599999
HARPS.2010-05-07T01:53:09.441	2455323.58281	-22.722250552600002	0.0006575270241739872	-1.3413581288
HARPS.2010-05-07T01:53:50.533	2455323.58329	-22.718897505	0.00401081304275408	-1.3418166103799998
HARPS.2010-05-07T01:54:32.906	2455323.58377	-22.7192011097	0.0037074840142388155	-1.34195947779
HARPS.2010-05-07T01:55:14.458	2455323.58426	-22.720454037	0.00245481003397785	-1.348995201
HARPS.2010-05-07T01:55:56.450	2455323.5847400003	-22.720977117399997	0.0019319904043015868	-1.3467058628
HARPS.2010-05-07T01:56:38.853	2455323.58523	-22.7195262944	0.0033830592734567233	-1.3461286606600003
HARPS.2010-05-07T03:27:51.752	2455323.64858	-22.720515509899997	0.0024271404181490652	-1.3482333969799998
HARPS.2010-05-07T03:28:33.664	2455323.6490599997	-22.720358325	0.0025845637367254426	-1.34837375976
HARPS.2010-05-07T03:29:15.456	2455323.64955	-22.7196025984	0.0033405660082053146	-1.3480964446500001
HARPS.2010-05-07T03:29:56.589	2455323.65002	-22.7205455448	0.002397865477366423	-1.3481824203400001
HARPS.2010-05-07T03:30:38.841	2455323.65051	-22.7204957452	0.002447918397106008	-1.34897036187
HARPS.2010-05-07T03:32:02.816	2455323.65148	-22.719313388000003	0.0036307971377453896	-1.3487248886
HARPS.2010-05-07T03:32:45.228	2455323.65198	-22.7207973339	0.0021471045574905645	-1.34956448701
HARPS.2010-05-07T03:33:26.471	2455323.65245	-22.720056894000003	0.002887797777226808	-1.34797925676
HARPS.2010-05-07T03:34:08.843	2455323.65294	-22.719283050300003	0.003661894796966436	-1.3478619966
HARPS.2010-05-07T03:34:50.445	2455323.65343	-22.7198200629	0.0031251355167114525	-1.3474934734200001
HARPS.2010-05-07T03:35:31.578	2455323.6539	-22.719978776799998	0.0029666600352911132	-1.3483102622999998
HARPS.2010-05-07T03:36:13.890	2455323.6543900003	-22.7189991958	0.003946524157353082	-1.3465984041799999
HARPS.2010-05-07T03:36:55.833	2455323.65487	-22.7198363223	0.0031096360759299557	-1.34930808961
HARPS.2010-05-07T03:37:37.864	2455323.6553599997	-22.7188770693	0.004069149846252174	-1.34968131761
HARPS.2010-05-07T03:38:19.797	2455323.65584	-22.7187883184	0.004158161516571113	-1.34634592174
HARPS.2010-05-07T03:39:01.439	2455323.65633	-22.7198625467	0.0030841865363129273	-1.3494466403299998
HARPS.2010-05-07T03:39:42.462	2455323.65681	-22.718798489	0.004148482654890984	-1.34627834693
HARPS.2010-05-07T03:40:23.954	2455323.65728	-22.720358799	0.00258843342521331	-1.3503229089500002
HARPS.2010-05-07T03:41:05.827	2455323.65777	-22.7211115231	0.0018359775461149752	-1.3502377008700002
HARPS.2010-05-07T03:41:47.439	2455323.65825	-22.7201434527	0.0028042863646930982	-1.34749098015
HARPS.2010-05-07T03:42:29.441	2455323.6587400003	-22.720227291300002	0.0027207234361732446	-1.34922854441
